,note0,note1,note2,note3,time
242,11,6,11,2,0
243,11,6,11,2,0
244,11,6,11,2,0
245,11,6,11,2,0
246,11,6,11,2,0
247,11,6,11,2,0
248,10,4,1,1,0
249,10,4,1,1,0
250,10,4,1,1,0
251,10,4,1,1,0
252,10,4,1,1,0
253,10,4,1,1,0
254,10,4,1,1,0
255,10,4,1,1,0
256,11,6,2,11,0
257,11,6,2,11,0
258,11,6,2,11,0
259,11,6,2,11,0
260,11,6,2,11,0
261,11,6,2,11,0
262,11,6,2,11,0
263,11,6,2,11,0
264,1,6,10,6,0
265,1,6,10,6,0
266,1,6,10,6,0
267,1,6,10,6,0
268,1,6,10,6,0
269,1,6,10,6,0
270,1,6,10,6,0
271,1,6,10,6,0
272,10,6,1,6,0
273,10,6,1,6,0
274,10,6,1,6,0
275,10,6,1,6,0
276,10,6,1,6,0
277,10,6,1,6,0
278,10,6,1,6,0
279,10,6,1,6,0
280,10,6,1,6,0
281,10,6,1,6,0
282,10,6,1,6,0
283,10,6,1,6,0
284,10,6,1,6,0
285,10,6,1,6,0
286,10,6,1,6,0
287,10,6,1,6,0
288,2,6,11,11,0
289,2,6,11,11,0
290,2,6,11,11,0
291,2,6,11,11,0
292,2,6,11,11,0
293,2,6,11,11,0
294,2,6,11,11,0
295,2,6,11,11,0
296,1,7,10,4,0
297,1,7,10,4,0
298,1,7,10,4,0
299,1,7,10,4,0
300,1,7,10,4,0
301,1,7,10,4,0
302,1,7,10,4,0
303,1,7,10,4,0
304,11,4,11,7,0
305,11,4,11,7,0
306,11,4,11,7,0
307,11,4,11,7,0
308,11,4,11,7,0
309,11,4,11,7,0
310,11,4,11,7,0
311,11,4,11,7,0
312,10,6,1,6,0
313,10,6,1,6,0
314,10,6,1,6,0
315,10,6,1,6,0
316,10,6,1,6,0
317,10,6,1,6,0
318,10,6,1,6,0
319,10,6,1,6,0
320,10,6,1,4,0
321,10,6,1,4,0
322,10,6,1,4,0
323,10,6,1,4,0
324,6,6,1,4,0
325,6,6,1,4,0
326,6,6,1,4,0
327,6,6,1,4,0
328,11,6,11,2,0
329,11,6,11,2,0
330,11,6,11,2,0
331,11,6,11,2,0
332,11,6,11,2,0
333,11,6,11,2,0
334,11,6,11,2,0
335,11,6,11,2,0
336,1,7,4,4,0
337,1,7,4,4,0
338,1,7,4,4,0
339,1,7,4,4,0
340,2,7,2,4,0
341,2,7,2,4,0
342,2,7,2,4,0
343,2,7,2,4,0
344,10,6,1,6,0
345,10,6,1,6,0
346,10,6,1,6,0
347,10,6,1,6,0
348,10,6,1,6,0
349,10,6,1,6,0
350,10,6,1,6,0
351,10,6,1,6,0
352,10,6,1,6,0
353,10,6,1,6,0
354,10,6,1,6,0
355,10,6,1,6,0
356,11,6,1,6,0
357,11,6,1,6,0
358,11,6,1,6,0
359,11,6,1,6,0
360,11,6,3,11,0
361,11,6,3,11,0
362,11,6,3,11,0
363,11,6,3,11,0
364,11,6,3,11,0
365,11,6,3,11,0
366,11,6,3,11,0
367,11,6,3,11,0
368,11,6,3,11,0
369,11,6,3,11,0
370,11,6,3,11,0
371,11,6,3,11,0
372,11,6,3,11,0
373,11,6,3,11,0
374,11,6,3,11,0
375,11,6,3,11,0
376,11,6,3,11,0
377,11,6,3,11,0
378,11,6,3,11,0
379,11,6,3,11,0
380,11,6,3,11,0
381,11,6,3,11,0
382,11,6,3,11,0
383,11,6,3,11,0
0,0,0,0,0,5
0,9,4,0,9,0
1,9,4,0,9,0
2,9,4,0,9,0
3,9,4,0,9,0
4,11,4,11,8,0
5,11,4,11,8,0
6,11,4,11,8,0
7,11,4,11,8,0
8,0,4,9,9,0
9,0,4,9,9,0
10,0,4,9,9,0
11,0,4,9,9,0
12,0,4,9,9,0
13,0,4,9,9,0
14,0,4,9,9,0
15,0,4,9,9,0
16,0,4,9,9,0
17,0,4,9,9,0
18,0,4,9,9,0
19,0,4,9,9,0
20,2,7,11,7,0
21,2,7,11,7,0
22,2,7,11,7,0
23,2,7,11,7,0
24,4,7,0,0,0
25,4,7,0,0,0
26,4,7,0,0,0
27,4,7,0,0,0
28,4,7,0,0,0
29,4,7,0,0,0
30,4,7,0,0,0
31,4,7,0,0,0
32,4,7,0,0,0
33,4,7,0,0,0
34,4,7,2,11,0
35,4,7,2,11,0
36,4,0,0,9,0
37,4,0,0,9,0
38,4,0,11,7,0
39,4,0,11,7,0
40,2,0,9,6,0
41,2,0,9,6,0
42,2,11,11,8,0
43,2,11,11,8,0
44,0,11,0,9,0
45,0,11,0,9,0
46,0,9,4,9,0
47,0,9,4,9,0
48,11,9,5,2,0
49,11,9,5,2,0
50,11,9,5,2,0
51,11,9,5,2,0
52,11,8,4,4,0
53,11,8,4,4,0
54,9,8,2,4,0
55,9,8,2,4,0
56,9,4,1,9,0
57,9,4,1,9,0
58,9,4,1,9,0
59,9,4,1,9,0
60,9,4,1,9,0
61,9,4,1,9,0
62,9,4,1,9,0
63,9,4,1,9,0
64,4,9,1,9,0
65,4,9,1,9,0
66,4,9,2,11,0
67,4,9,2,11,0
68,4,9,4,1,0
69,4,9,4,1,0
70,4,9,1,9,0
71,4,9,1,9,0
72,5,9,2,2,0
73,5,9,2,2,0
74,5,9,2,0,0
75,5,9,2,0,0
76,5,10,2,10,0
77,5,10,2,10,0
78,5,10,2,9,0
79,5,10,2,9,0
80,4,10,2,7,0
81,4,10,2,7,0
82,4,10,2,4,0
83,4,10,2,4,0
84,4,9,1,9,0
85,4,9,1,9,0
86,4,7,1,9,0
87,4,7,1,9,0
88,2,7,2,2,0
89,2,7,2,2,0
90,2,4,2,2,0
91,2,4,2,2,0
92,2,6,9,2,0
93,2,6,9,2,0
94,2,6,9,2,0
95,2,6,9,2,0
96,2,7,11,7,0
97,2,7,11,7,0
98,2,7,0,9,0
99,2,7,0,9,0
100,2,7,2,11,0
101,2,7,2,11,0
102,2,7,11,7,0
103,2,7,11,7,0
104,4,7,0,0,0
105,4,7,0,0,0
106,4,7,0,11,0
107,4,7,0,11,0
108,4,9,0,9,0
109,4,9,0,9,0
110,4,9,0,7,0
111,4,9,0,7,0
112,2,9,0,5,0
113,2,9,0,5,0
114,2,9,0,2,0
115,2,9,0,2,0
116,2,7,11,7,0
117,2,7,11,7,0
118,2,5,11,7,0
119,2,5,11,7,0
120,0,5,0,0,0
121,0,5,0,0,0
122,0,2,0,0,0
123,0,2,0,0,0
124,0,4,7,0,0
125,0,4,7,0,0
126,0,4,7,0,0
127,0,4,7,0,0
128,0,5,9,5,0
129,0,5,9,5,0
130,0,5,9,5,0
131,0,5,9,5,0
132,2,5,9,4,0
133,2,5,9,4,0
134,2,5,9,2,0
135,2,5,9,2,0
136,4,4,11,8,0
137,4,4,11,8,0
138,4,4,11,4,0
139,4,4,11,4,0
140,2,4,9,9,0
141,2,4,9,9,0
142,0,4,9,9,0
143,0,4,9,9,0
144,11,6,9,3,0
145,11,6,9,3,0
146,11,6,9,3,0
147,11,6,9,3,0
148,11,4,8,4,0
149,11,4,8,4,0
150,11,2,8,4,0
151,11,2,8,4,0
152,9,2,9,9,0
153,9,2,9,9,0
154,9,11,9,9,0
155,9,11,9,9,0
156,9,1,4,9,0
157,9,1,4,9,0
158,9,1,4,9,0
159,9,1,4,9,0
0,0,0,0,0,5
0,6,1,9,6,0
1,6,1,9,6,0
2,6,1,9,4,0
3,6,1,9,4,0
4,6,2,9,2,0
5,6,2,9,2,0
6,6,2,9,2,0
7,6,2,9,2,0
8,6,2,9,1,0
9,6,2,9,1,0
10,6,2,9,11,0
11,6,2,9,11,0
12,5,1,8,1,0
13,5,1,8,1,0
14,5,1,11,1,0
15,5,1,11,1,0
16,6,1,9,3,0
17,6,1,9,3,0
18,8,1,8,5,0
19,8,1,8,5,0
20,9,1,6,6,0
21,9,1,6,6,0
22,9,6,6,11,0
23,9,6,6,11,0
24,8,6,1,1,0
25,8,6,1,1,0
26,8,5,11,1,0
27,8,5,11,1,0
28,6,1,9,6,0
29,6,1,9,6,0
30,6,1,9,6,0
31,6,1,9,6,0
32,9,6,1,6,0
33,9,6,1,6,0
34,9,6,1,6,0
35,9,6,1,6,0
36,11,4,11,8,0
37,11,4,11,8,0
38,11,6,11,8,0
39,11,6,11,8,0
40,11,8,4,6,0
41,11,8,4,6,0
42,11,8,4,4,0
43,11,8,4,4,0
44,1,9,4,9,0
45,1,9,4,9,0
46,11,9,4,8,0
47,11,9,4,8,0
48,9,9,4,6,0
49,9,9,4,6,0
50,9,9,2,4,0
51,9,9,1,4,0
52,11,9,11,2,0
53,11,9,11,2,0
54,11,8,11,2,0
55,11,6,11,2,0
56,11,8,4,4,0
57,11,8,4,4,0
58,11,8,4,4,0
59,11,8,4,4,0
60,1,9,4,9,0
61,1,9,4,9,0
62,1,9,4,9,0
63,1,9,4,9,0
64,1,9,4,9,0
65,1,9,4,9,0
66,1,9,4,8,0
67,1,9,4,8,0
68,1,9,4,6,0
69,1,9,4,6,0
70,1,9,2,6,0
71,1,9,2,6,0
72,11,5,2,8,0
73,11,5,2,8,0
74,11,6,2,6,0
75,11,6,2,6,0
76,1,8,1,5,0
77,1,8,1,5,0
78,11,8,1,5,0
79,11,8,1,5,0
80,9,6,1,6,0
81,9,6,1,6,0
82,9,6,1,4,0
83,9,6,1,4,0
84,11,6,11,3,0
85,11,6,11,3,0
86,9,6,11,3,0
87,9,6,11,3,0
88,8,4,11,4,0
89,8,4,11,4,0
90,8,4,11,4,0
91,8,4,11,4,0
92,6,3,11,11,0
93,6,3,11,11,0
94,6,3,11,11,0
95,6,3,11,11,0
96,6,3,11,11,0
97,6,3,11,11,0
98,8,5,11,11,0
99,8,5,11,11,0
100,9,6,1,6,0
101,9,6,1,6,0
102,9,6,1,4,0
103,9,6,1,4,0
104,9,6,2,2,0
105,9,6,2,2,0
106,9,6,2,1,0
107,9,6,2,1,0
108,11,8,2,11,0
109,11,8,2,11,0
110,11,6,2,11,0
111,11,6,2,11,0
112,9,5,1,1,0
113,9,5,1,1,0
114,8,5,11,1,0
115,8,5,11,1,0
116,6,6,9,2,0
117,6,6,9,2,0
118,6,4,10,2,0
119,6,4,10,2,0
120,6,2,11,1,0
121,6,2,11,1,0
122,6,2,11,11,0
123,6,2,11,11,0
124,6,1,9,6,0
125,6,1,9,6,0
126,6,1,9,6,0
127,6,1,9,6,0
128,11,4,8,4,0
129,11,4,8,4,0
130,11,4,8,4,0
131,11,4,8,4,0
132,1,4,9,9,0
133,1,4,9,9,0
134,1,4,9,9,0
135,1,4,9,9,0
136,11,4,11,8,0
137,11,4,11,8,0
138,11,4,1,9,0
139,11,4,1,9,0
140,6,2,2,11,0
141,6,2,2,11,0
142,8,4,2,11,0
143,8,4,2,11,0
144,9,6,1,9,0
145,9,6,1,9,0
146,9,6,1,11,0
147,9,6,1,11,0
148,8,6,1,1,0
149,8,6,1,1,0
150,6,6,1,1,0
151,6,6,1,1,0
152,8,5,1,1,0
153,8,5,1,1,0
154,8,5,11,1,0
155,8,5,11,1,0
156,6,1,9,6,0
157,6,1,9,6,0
158,6,1,9,6,0
159,6,1,9,6,0
160,6,1,9,6,0
161,6,1,9,6,0
162,6,1,9,8,0
163,6,1,9,8,0
164,6,1,9,9,0
165,6,1,9,9,0
166,6,1,9,11,0
167,6,1,9,11,0
168,4,1,8,1,0
169,4,1,8,1,0
170,4,1,8,1,0
171,4,1,8,1,0
172,9,2,6,1,0
173,9,2,6,1,0
174,9,2,6,2,0
175,9,2,6,2,0
176,11,2,8,1,0
177,11,2,8,1,0
178,11,2,8,11,0
179,11,2,8,11,0
180,1,1,9,9,0
181,1,1,9,9,0
182,11,1,8,5,0
183,11,1,8,5,0
184,9,1,9,6,0
185,9,1,9,6,0
186,9,1,9,1,0
187,9,1,9,1,0
188,11,6,9,2,0
189,11,6,9,2,0
190,11,6,9,11,0
191,11,6,9,11,0
192,11,4,8,4,0
193,11,4,8,4,0
194,11,4,8,4,0
195,11,4,8,4,0
196,1,4,9,9,0
197,1,4,9,9,0
198,1,4,9,9,0
199,1,4,9,9,0
200,1,4,9,9,0
201,1,4,9,9,0
202,1,4,9,9,0
203,1,4,9,9,0
204,2,11,8,11,0
205,2,11,8,11,0
206,2,11,8,11,0
207,2,11,8,11,0
208,2,11,8,11,0
209,2,11,8,11,0
210,2,11,8,11,0
211,2,11,8,11,0
212,1,4,9,1,0
213,1,4,9,1,0
214,1,4,9,1,0
215,1,4,9,1,0
216,11,6,9,2,0
217,11,6,9,2,0
218,1,6,9,2,0
219,2,6,9,2,0
220,11,4,9,4,0
221,11,4,9,4,0
222,11,4,6,4,0
223,11,4,6,4,0
224,11,4,8,4,0
225,11,4,8,4,0
226,9,4,2,4,0
227,9,4,2,4,0
228,9,4,1,9,0
229,9,4,1,9,0
230,9,4,1,9,0
231,9,4,1,9,0
232,9,4,1,9,0
233,9,4,1,9,0
234,9,4,1,9,0
235,9,4,1,9,0
236,9,4,1,9,0
237,9,4,1,9,0
238,9,4,1,9,0
239,9,4,1,9,0
240,1,8,1,5,0
241,1,8,1,5,0
242,1,8,1,5,0
243,1,8,1,5,0
244,1,9,6,6,0
245,1,9,6,6,0
246,11,8,6,6,0
247,11,8,6,6,0
248,9,6,6,6,0
249,9,6,6,6,0
250,9,6,4,6,0
251,9,6,4,6,0
252,11,6,2,8,0
253,11,6,2,8,0
254,1,6,1,10,0
255,1,6,1,10,0
256,2,6,11,11,0
257,2,6,11,11,0
258,2,5,8,11,0
259,2,5,8,11,0
260,1,6,9,6,0
261,1,6,9,6,0
262,1,6,9,6,0
263,1,6,9,6,0
264,1,6,9,6,0
265,1,6,9,6,0
266,1,6,9,6,0
267,1,6,9,6,0
268,4,8,11,4,0
269,4,8,11,4,0
270,4,11,11,4,0
271,4,11,11,4,0
272,1,11,4,4,0
273,1,11,4,4,0
274,1,9,4,4,0
275,1,9,4,4,0
276,2,9,4,4,0
277,2,9,4,4,0
278,2,8,4,4,0
279,2,8,4,4,0
280,1,9,4,4,0
281,1,9,4,4,0
282,11,8,2,4,0
283,11,8,2,4,0
284,1,8,1,4,0
285,1,8,1,4,0
286,1,9,11,4,0
287,1,9,11,4,0
288,1,1,9,4,0
289,1,1,9,4,0
290,1,1,8,4,0
291,1,1,8,4,0
292,2,1,6,4,0
293,2,1,6,4,0
294,2,11,8,4,0
295,2,11,8,4,0
296,1,9,9,6,0
297,1,9,9,6,0
298,2,9,9,6,0
299,2,9,9,6,0
300,4,4,11,8,0
301,4,4,11,8,0
302,2,4,11,8,0
303,2,4,11,8,0
304,1,4,9,9,0
305,1,4,9,9,0
306,1,4,9,9,0
307,1,4,9,9,0
308,11,6,9,2,0
309,11,6,9,2,0
310,11,6,9,2,0
311,11,6,9,2,0
312,11,4,8,4,0
313,11,4,8,4,0
314,11,2,8,4,0
315,11,2,8,4,0
316,9,1,4,9,0
317,9,1,4,9,0
318,9,1,4,9,0
319,9,1,4,9,0
320,9,1,4,9,0
321,9,1,4,9,0
322,9,1,4,9,0
323,9,1,4,9,0
324,1,4,9,9,0
325,1,4,9,9,0
326,1,4,9,11,0
327,1,4,9,11,0
328,1,4,9,1,0
329,1,4,9,1,0
330,1,4,9,9,0
331,1,4,9,9,0
332,9,6,9,2,0
333,9,6,9,2,0
334,9,6,9,1,0
335,9,6,9,1,0
336,11,6,2,2,0
337,11,6,2,2,0
338,11,6,2,4,0
339,11,6,2,4,0
340,9,6,1,6,0
341,9,6,1,6,0
342,9,6,1,6,0
343,9,6,1,6,0
344,8,4,11,8,0
345,8,4,11,8,0
346,8,4,11,9,0
347,8,4,11,9,0
348,6,4,11,11,0
349,6,4,11,11,0
350,6,4,11,11,0
351,6,4,11,11,0
352,6,2,11,11,0
353,6,2,11,11,0
354,6,2,11,11,0
355,6,2,11,11,0
356,4,1,8,1,0
357,4,1,8,1,0
358,4,1,8,1,0
359,4,1,8,1,0
360,6,2,9,1,0
361,6,2,9,1,0
362,8,2,11,11,0
363,8,2,11,11,0
364,9,4,1,9,0
365,9,4,1,9,0
366,9,4,1,9,0
367,9,4,1,9,0
368,6,2,11,11,0
369,6,2,11,11,0
370,6,2,11,1,0
371,6,2,11,1,0
372,6,2,9,2,0
373,6,2,9,2,0
374,6,2,9,2,0
375,6,2,9,2,0
376,6,2,9,2,0
377,6,2,9,2,0
378,6,2,9,2,0
379,6,2,9,2,0
380,6,2,9,2,0
381,6,2,9,2,0
382,6,2,9,2,0
383,6,2,9,2,0
384,4,1,9,9,0
385,4,1,9,9,0
386,4,1,8,9,0
387,4,1,8,9,0
388,6,1,6,9,0
389,6,1,6,9,0
390,6,1,6,8,0
391,6,1,6,8,0
392,8,1,11,6,0
393,8,1,11,6,0
394,8,1,11,5,0
395,8,1,11,5,0
396,9,1,9,6,0
397,9,1,9,6,0
398,9,1,9,6,0
399,9,1,9,6,0
400,8,2,11,11,0
401,8,2,11,11,0
402,8,4,11,1,0
403,8,4,11,1,0
404,6,6,9,2,0
405,6,6,9,2,0
406,6,6,9,1,0
407,6,6,9,1,0
408,6,8,8,11,0
409,6,8,8,11,0
410,6,9,6,9,0
411,6,9,6,9,0
412,6,2,8,11,0
413,6,2,8,11,0
414,6,2,9,11,0
415,6,2,9,11,0
416,5,1,11,1,0
417,5,1,11,1,0
418,5,1,11,1,0
419,5,1,11,1,0
420,6,1,9,6,0
421,6,1,9,6,0
422,6,1,9,6,0
423,6,1,9,6,0
424,6,1,9,6,0
425,6,1,9,6,0
426,6,1,9,6,0
427,6,1,9,6,0
428,6,1,9,6,0
429,6,1,9,6,0
430,6,1,9,6,0
431,6,1,9,6,0
432,6,1,9,6,0
433,6,1,9,6,0
434,6,1,9,6,0
435,6,1,9,6,0
0,0,0,0,0,5
0,6,1,10,6,0
1,6,1,10,6,0
2,6,1,10,4,0
3,6,1,10,4,0
4,11,6,11,2,0
5,11,6,11,2,0
6,11,6,11,2,0
7,11,6,11,2,0
8,1,4,11,1,0
9,1,4,11,1,0
10,1,4,10,1,0
11,1,4,10,1,0
12,2,2,11,11,0
13,2,2,11,11,0
14,2,6,11,9,0
15,2,6,11,9,0
16,4,11,11,8,0
17,4,11,11,8,0
18,4,8,11,4,0
19,4,8,11,4,0
20,1,8,11,9,0
21,1,8,11,9,0
22,1,6,9,11,0
23,1,6,9,11,0
24,1,5,8,1,0
25,1,3,8,1,0
26,11,5,1,1,0
27,11,5,1,1,0
28,9,6,1,6,0
29,9,6,1,6,0
30,9,6,1,6,0
31,9,6,1,6,0
32,9,6,1,6,0
33,9,6,1,6,0
34,9,6,1,4,0
35,9,6,1,4,0
36,11,6,11,2,0
37,11,6,11,2,0
38,11,6,9,6,0
39,11,6,9,6,0
40,11,4,7,7,0
41,11,4,7,7,0
42,11,2,7,7,0
43,11,2,7,7,0
44,1,4,7,10,0
45,1,4,7,10,0
46,11,4,7,10,0
47,11,4,7,10,0
48,1,4,6,10,0
49,1,4,6,10,0
50,1,6,6,10,0
51,1,4,6,10,0
52,6,2,6,11,0
53,6,2,6,11,0
54,6,2,6,11,0
55,6,2,6,11,0
56,6,2,6,11,0
57,6,2,6,11,0
58,6,2,6,11,0
59,6,2,6,11,0
60,6,2,6,11,0
61,6,2,6,11,0
62,6,2,6,11,0
63,6,2,6,11,0
64,6,11,2,11,0
65,6,11,2,11,0
66,6,11,2,9,0
67,6,11,2,9,0
68,4,11,4,7,0
69,4,11,4,7,0
70,4,11,6,7,0
71,4,11,6,7,0
72,2,11,7,6,0
73,2,11,7,6,0
74,2,11,7,4,0
75,2,11,7,4,0
76,2,9,6,9,0
77,2,9,6,9,0
78,2,9,4,9,0
79,2,9,2,9,0
80,1,9,4,9,0
81,1,9,4,9,0
82,1,9,6,9,0
83,1,9,7,9,0
84,2,9,6,2,0
85,2,9,6,2,0
86,2,9,6,2,0
87,2,9,6,2,0
88,2,9,6,2,0
89,2,9,6,2,0
90,2,9,6,2,0
91,2,9,6,2,0
92,2,9,6,2,0
93,2,9,6,2,0
94,2,9,6,2,0
95,2,9,6,2,0
96,1,9,4,9,0
97,1,9,4,9,0
98,1,9,4,7,0
99,1,9,4,7,0
100,2,9,6,6,0
101,2,9,6,6,0
102,2,9,6,4,0
103,2,9,6,4,0
104,4,9,4,2,0
105,4,9,4,2,0
106,4,9,4,1,0
107,4,9,4,1,0
108,6,9,2,2,0
109,6,9,2,2,0
110,6,9,9,4,0
111,6,9,9,6,0
112,6,9,2,11,0
113,6,9,2,11,0
114,6,8,2,11,0
115,6,8,2,11,0
116,4,9,1,1,0
117,4,9,1,1,0
118,4,6,1,2,0
119,4,6,1,2,0
120,4,8,11,4,0
121,4,8,9,4,0
122,2,8,11,4,0
123,2,8,11,4,0
124,1,4,9,9,0
125,1,4,9,9,0
126,1,4,9,9,0
127,1,4,9,9,0
128,1,6,1,10,0
129,1,6,1,10,0
130,2,6,1,10,0
131,4,6,1,10,0
132,2,6,1,11,0
133,2,6,1,11,0
134,2,6,11,11,0
135,2,6,11,11,0
136,1,6,1,11,0
137,1,6,1,11,0
138,1,6,3,9,0
139,11,6,3,9,0
140,11,7,4,7,0
141,11,7,4,7,0
142,11,6,3,9,0
143,11,6,3,11,0
144,11,7,4,4,0
145,11,7,4,4,0
146,1,7,9,4,0
147,2,7,9,4,0
148,1,8,8,5,0
149,1,8,8,5,0
150,1,6,9,6,0
151,1,6,11,8,0
152,1,5,1,1,0
153,1,5,1,1,0
154,11,5,1,1,0
155,11,5,1,1,0
156,9,6,1,6,0
157,9,6,1,6,0
158,9,6,1,6,0
159,9,6,1,6,0
160,7,6,2,11,0
161,7,6,2,11,0
162,7,4,9,1,0
163,7,4,9,1,0
164,6,2,9,2,0
165,6,2,9,2,0
166,6,4,9,1,0
167,6,4,9,1,0
168,11,6,2,2,0
169,11,6,2,2,0
170,11,7,1,4,0
171,11,7,1,4,0
172,11,6,2,6,0
173,11,6,2,6,0
174,1,7,4,4,0
175,1,6,2,4,0
176,10,4,1,6,0
177,10,4,1,6,0
178,10,6,6,6,0
179,10,4,6,6,0
180,11,3,6,11,0
181,11,3,6,11,0
182,11,3,6,11,0
183,11,3,6,11,0
184,11,3,6,11,0
185,11,3,6,11,0
186,11,3,6,11,0
187,11,3,6,11,0
188,11,3,6,11,0
189,11,3,6,11,0
190,11,3,6,11,0
191,11,3,6,11,0
192,11,3,6,11,0
193,11,3,6,11,0
194,11,3,6,11,0
195,11,3,6,11,0
0,0,0,0,0,5
0,0,4,9,9,0
1,0,4,9,9,0
2,0,4,11,9,0
3,0,4,11,9,0
4,7,4,0,4,0
5,7,4,0,4,0
6,7,2,11,4,0
7,7,2,11,4,0
8,9,0,9,5,0
9,9,0,9,5,0
10,11,2,9,5,0
11,11,2,9,5,0
12,0,4,7,4,0
13,0,4,7,4,0
14,2,5,7,2,0
15,2,5,7,2,0
16,4,7,7,0,0
17,4,7,7,0,0
18,4,7,9,0,0
19,4,7,9,0,0
20,2,7,11,7,0
21,2,7,11,7,0
22,2,7,9,7,0
23,2,7,11,7,0
24,0,7,0,9,0
25,0,7,0,9,0
26,0,6,2,9,0
27,0,6,2,9,0
28,0,7,4,7,0
29,0,7,4,7,0
30,0,7,4,7,0
31,0,7,4,7,0
32,11,7,2,7,0
33,11,7,2,7,0
34,11,7,2,7,0
35,11,7,2,7,0
36,0,7,4,0,0
37,0,7,4,0,0
38,0,7,4,0,0
39,0,7,4,0,0
40,0,7,4,0,0
41,0,7,4,0,0
42,0,7,4,0,0
43,0,7,4,0,0
44,0,7,4,0,0
45,0,7,4,0,0
46,0,7,4,0,0
47,0,7,4,0,0
48,4,7,0,0,0
49,4,7,0,0,0
50,4,7,0,0,0
51,4,7,0,0,0
52,2,7,11,7,0
53,2,7,11,7,0
54,2,5,11,7,0
55,2,5,11,7,0
56,0,4,11,9,0
57,0,4,11,9,0
58,0,4,9,9,0
59,0,4,9,9,0
60,11,4,7,4,0
61,11,4,7,4,0
62,9,4,9,4,0
63,9,4,9,4,0
64,7,4,11,4,0
65,7,4,11,4,0
66,7,4,11,2,0
67,7,4,11,2,0
68,9,4,0,0,0
69,9,4,0,0,0
70,9,6,0,0,0
71,9,6,0,0,0
72,11,8,2,11,0
73,11,8,2,11,0
74,0,9,4,9,0
75,0,9,4,9,0
76,2,11,5,8,0
77,2,11,5,8,0
78,2,11,4,8,0
79,2,11,4,8,0
80,0,9,4,9,0
81,0,9,4,9,0
82,11,9,4,9,0
83,11,9,4,9,0
84,0,9,5,2,0
85,0,9,5,2,0
86,0,9,2,2,0
87,0,9,2,2,0
88,11,8,11,4,0
89,11,8,11,4,0
90,11,8,0,4,0
91,11,8,2,4,0
92,9,4,0,9,0
93,9,4,0,9,0
94,9,4,0,9,0
95,9,4,0,9,0
96,0,4,9,9,0
97,0,4,9,9,0
98,0,4,11,9,0
99,0,4,11,9,0
100,7,4,0,4,0
101,7,4,0,4,0
102,7,2,11,4,0
103,7,2,11,4,0
104,9,0,9,5,0
105,9,0,9,5,0
106,11,2,9,5,0
107,11,2,9,5,0
108,0,4,7,4,0
109,0,4,7,4,0
110,2,5,7,2,0
111,2,5,7,2,0
112,4,7,7,0,0
113,4,7,7,0,0
114,4,7,9,0,0
115,4,7,9,0,0
116,2,7,11,7,0
117,2,7,11,7,0
118,2,7,9,7,0
119,2,7,11,7,0
120,0,7,0,9,0
121,0,7,0,9,0
122,0,6,2,9,0
123,0,6,2,9,0
124,0,7,4,7,0
125,0,7,4,7,0
126,0,7,4,7,0
127,0,7,4,7,0
128,11,7,2,7,0
129,11,7,2,7,0
130,11,7,2,7,0
131,11,7,2,7,0
132,0,7,4,0,0
133,0,7,4,0,0
134,0,7,4,0,0
135,0,7,4,0,0
136,0,7,4,0,0
137,0,7,4,0,0
138,0,7,4,0,0
139,0,7,4,0,0
140,0,7,4,0,0
141,0,7,4,0,0
142,0,7,4,0,0
143,0,7,4,0,0
144,4,7,0,0,0
145,4,7,0,0,0
146,4,7,0,0,0
147,4,7,0,0,0
148,2,7,11,7,0
149,2,7,11,7,0
150,2,5,11,7,0
151,2,5,11,7,0
152,0,4,11,9,0
153,0,4,11,9,0
154,0,4,9,9,0
155,0,4,9,9,0
156,11,4,7,4,0
157,11,4,7,4,0
158,9,4,9,4,0
159,9,4,9,4,0
160,7,4,11,4,0
161,7,4,11,4,0
162,7,4,11,2,0
163,7,4,11,2,0
164,9,4,0,0,0
165,9,4,0,0,0
166,9,6,0,0,0
167,9,6,0,0,0
168,11,8,2,11,0
169,11,8,2,11,0
170,0,9,4,9,0
171,0,9,4,9,0
172,2,11,5,8,0
173,2,11,5,8,0
174,2,11,4,8,0
175,2,11,4,8,0
176,0,9,4,9,0
177,0,9,4,9,0
178,11,9,4,9,0
179,11,9,4,9,0
180,0,9,5,2,0
181,0,9,5,2,0
182,0,9,2,2,0
183,0,9,2,2,0
184,11,8,11,4,0
185,11,8,11,4,0
186,11,8,0,4,0
187,11,8,2,4,0
188,9,4,0,9,0
189,9,4,0,9,0
190,9,4,0,9,0
191,9,4,0,9,0
192,4,9,0,9,0
193,4,9,0,9,0
194,4,9,0,9,0
195,4,9,0,9,0
196,5,9,0,2,0
197,5,9,0,2,0
198,4,9,0,4,0
199,4,9,0,4,0
200,2,9,11,5,0
201,2,9,11,5,0
202,2,9,9,5,0
203,2,9,9,5,0
204,4,8,11,4,0
205,4,8,11,4,0
206,2,8,11,4,0
207,2,8,11,4,0
208,0,4,0,9,0
209,0,4,0,9,0
210,0,4,11,7,0
211,0,4,11,7,0
212,2,9,9,5,0
213,2,9,9,5,0
214,2,9,9,4,0
215,2,9,9,4,0
216,4,7,9,2,0
217,4,7,9,2,0
218,4,7,9,1,0
219,4,7,9,1,0
220,9,5,2,2,0
221,9,5,2,2,0
222,9,5,2,2,0
223,9,5,2,2,0
224,4,4,11,8,0
225,4,4,11,8,0
226,4,4,11,8,0
